work_id,assigned_topic_hard,T0_pct,T1_pct,T2_pct,T3_pct,T4_pct,T5_pct,T6_pct,T7_pct,T8_pct,T9_pct,T10_pct,T11_pct,T12_pct,T13_pct,T14_pct,T15_pct,T16_pct,T17_pct,T18_pct,T19_pct,T20_pct,T21_pct,T22_pct,T23_pct,T24_pct,unexplained_pct,top1_topic,top1_pct,row_sum_pct
W00022,17,0.0,10.477757849916928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.501801355519285,0.0,0.0,0.0,7.488785914337165,0.0,3.8017027445347393,0.0,15.877415793787561,0.0,0.0,0.0,8.728526571203755,0.0,0.0,0.0,49.12400977070057,17,15.877415793787561,100.0
W00023,7,13.36603316613065,24.75334746063277,0.0,0.0,0.0,0.0,0.0,7.821006104776289,1.2523548055377038,1.413449732035016,0.0,0.0,0.0,1.271850403346385,0.0,5.391375619115329,0.0,4.9131838453833625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.8173988630425,1,24.75334746063277,100.00000000000001
W00026,10,0.08859667929813002,4.908541581968291,0.0,0.0,4.720477824229716,0.0,0.0,0.0,1.6498168962058395,0.38226119443003087,30.72761036244845,0.0,0.0,6.006994722989695,5.126813108043322,0.0,0.0,0.0,0.0,0.0,0.0,2.040845943994084,0.0,0.0,0.0,44.34804168639244,10,30.72761036244845,100.0
W00027,0,30.894841964617935,0.0,0.0,0.0,4.381770349662071,0.0,0.0,0.0,0.0,5.87882697006967,5.469941028790655,0.0,0.0,0.0,0.0,7.114973324122376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3409730938502076,43.91867326888708,0,30.894841964617935,100.0
W00028,-1,1.1810562459925638,1.5486255261375514,0.0,0.0,3.5617849810998123,0.0,0.0,0.0,0.0,0.0,2.0004033001339603,0.0,17.63088061689946,0.0,16.29448796642579,0.0,0.0,0.0,0.0,0.0,0.0,4.886079059709959,7.123377831059723,0.0,0.0,45.77330447254118,12,17.63088061689946,100.0
W00031,-1,5.780103354926718,18.311415994801997,0.0,0.0,0.0,0.0,0.0,0.0,10.501464271549489,0.0,0.0,0.0,0.0,0.0,14.848789339036022,0.0,0.0,0.0,0.0,2.986971487360139,0.0,0.0,0.0,0.0,0.0,47.57125555232564,1,18.311415994801997,100.0
W00032,13,0.0,0.0,0.0,2.4346646965532184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.91411944784806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6317637457707383,0.0,0.0,0.0,45.019452109827995,13,49.91411944784806,100.00000000000001
W00033,13,0.0,0.0,0.0,0.0,0.0,0.0,2.6981269547335955,0.0,0.0,0.0,3.5744732590138364,0.0,0.0,37.0527243055552,0.0,0.0,1.7045664861627008,0.0,0.0,0.0,1.2301795752778102,5.399572557275302,0.0,1.567410838582422,0.0,46.77294602339912,13,37.0527243055552,99.99999999999997
W00034,0,36.823490101634526,0.0,0.0,0.0,0.4618552859942281,0.0,9.142420820068788,0.0,0.0,0.0,0.0,0.0,7.793648312443658,0.0,0.0,0.0,0.30515470432174185,0.9092303666855369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.564200408851526,0,36.823490101634526,100.0
W00035,1,0.0,27.230356479697043,0.0,0.0,15.374788360797895,0.0,0.0,2.1334381688230866,0.0,3.023090359882678,7.73023377038035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.508092860418955,1,27.230356479697043,100.0
W00036,-1,0.0,10.477051159192374,0.0,0.0,0.0,6.677552084766491,0.0,0.0,0.0,5.660474098186208,1.9410011670055096,0.0,9.59100710626361,0.0,0.0,0.0,0.0,0.0,0.0,11.301139973349878,0.0,0.0,0.0,0.0,0.0,54.35177441123592,19,11.301139973349878,100.0
W00037,-1,1.245571429665461,0.0,0.0,0.0,0.8974004419418391,0.0,0.0,0.0,0.0,17.071028046942462,1.1969970693634602,0.0,0.0,0.0,0.0,15.04662928626501,10.372956668632769,4.821085904183456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.34833115300554,9,17.071028046942462,100.0
W00038,-1,0.0,0.0,0.0,2.330248513322259,8.989898377299975,0.0,5.468801565848325,0.0,0.0,3.543327261346043,25.69428573074583,0.0,1.9570648527258636,0.0,0.0,0.0,0.0,0.0,0.0,1.5760236978920352,0.0,1.4452031707230413,0.0,0.0,1.33435392767959,47.66079290241703,10,25.69428573074583,99.99999999999999
W00039,0,29.16837702721851,6.681385760573377,0.0,0.0,0.0,0.0,0.0,13.827396189093427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.322841023114684,0,29.16837702721851,100.0
W00041,-1,0.0,26.721504179895945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.147750218014075,0.0,0.0,0.0,0.0,0.0,40.13074560208998,19,33.147750218014075,100.0
W00042,1,0.0,28.65407168418693,0.0,0.0,0.0,0.0,13.181718840845665,0.0,0.0,0.0,0.0,0.0,0.0,9.661950742399153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.50225873256825,1,28.65407168418693,100.0
W00048,1,0.0,18.66736017175346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.728542731648012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.60409709659853,10,23.728542731648012,100.0
W00049,4,0.0,2.178265370113724,0.0,0.0,21.8355116143375,0.0,0.0,0.0,1.9253970281284498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.548583673348217,0.0,0.0,0.0,22.93960399099407,0.0,0.0,0.0,37.57263832307803,21,22.93960399099407,100.0
W00052,13,0.0,0.0,5.874847871229276,0.0,1.9305306217810843,0.0,0.0,0.0,0.19693019675312667,1.1389923164418827,0.0,0.0,3.2581670542224543,19.287601303880507,0.0,3.449055024773721,0.0,0.0,0.0,0.0,0.0,8.546750900813596,0.5645629558461407,0.0,2.678675709086429,53.07388604517178,13,19.287601303880507,100.0
W00056,5,1.2115332738306899,0.0,0.0,3.4940720273039543,0.0,39.09061802493545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3890039887215533,0.0,0.0,0.0,0.0,0.0,53.81477268520833,5,39.09061802493545,99.99999999999999
W00057,10,4.573636031911292,0.0,0.0,0.0,0.0,0.0,19.626509529915886,7.37433751390022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.805245807388987,0.0,0.0,6.587463362156873,1.4596843283973477,0.0,0.0,0.0,0.0,2.416561750180469,53.156561676148925,6,19.626509529915886,100.0
W00058,19,0.0,0.0,0.0,0.0,5.918064109291437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.382879611134216,0.0,0.0,0.0,39.8135314425535,0.0,0.0,0.0,0.0,0.0,42.88552483702086,19,39.8135314425535,100.0
W00059,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4688963378591827,2.890897371812272,0.0,0.3100781190484795,2.4260606385488304,8.768389787780487,7.712036611012849,2.8707663264646444,0.0,20.954898489688212,0.0,0.0,0.0,10.378100294546941,0.0,0.0,0.0,43.219876023238115,17,20.954898489688212,100.00000000000001
W00060,17,0.0,13.316269415334794,0.0,0.0,4.787222860493252,0.0,0.0,0.0,0.0,0.0,0.0,2.635782583534661,0.0,0.0,10.571339549521388,0.0,0.0,30.33497258491018,0.0,0.0,0.1532342514455551,0.0,0.0,0.0,0.0,38.201178754760186,17,30.33497258491018,100.0
W00061,1,0.0,29.51727684242674,0.0,0.0,0.0,5.89536638126017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003104703336539137,0.0,0.0,21.420669632175102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.16358244080145,1,29.51727684242674,100.0
W00063,21,0.0,0.0,0.0,0.0,7.711255727943128,0.0,0.0,0.0,0.056970494130889594,0.0,0.0,12.936393672072366,0.0,0.0,0.0,4.143526937424616,0.0,0.0,0.0,0.0,0.0,37.24610099765203,0.0,0.0,0.0,37.90575217077697,21,37.24610099765203,100.0
W00064,10,0.0,6.762185774865152,0.0,0.0,12.566108571462319,0.0,0.2781094528639438,15.261395297396083,0.0,7.851557905342424,1.4685770435813208,0.0,0.0,0.0,3.2490724513778235,0.0,0.0,0.0,0.0,0.0,0.0,7.53157178789805,0.0,0.0,0.0,45.031421715212886,7,15.261395297396083,100.0
W00066,3,0.0,0.0,0.0,34.454042569111174,12.21193568404976,0.0,0.0,0.0,0.0,0.0,0.0,1.3973853337354267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.936636413103656,3,34.454042569111174,100.00000000000001
W00068,6,0.0,0.0,2.278568404466547,0.0,19.905822359039302,0.0,24.157939847082616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5406564000227204,0.0,0.0,4.3435253741577915,0.0,0.0,0.0,0.0,5.750900147904034,43.02258746732699,6,24.157939847082616,100.0
W00071,-1,0.0,9.607032245197086,0.0,0.0,20.94670867057532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.611898553847887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.707831585825396,0.0,0.0,42.12652894455431,4,20.94670867057532,100.0
W00074,1,0.0,29.296083754118968,0.0,0.0,5.84149953648436,0.0,0.0,0.0,1.8269071431677029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7816743404373618,0.0,0.0,0.0,0.0,18.02492091741349,0.0,0.0,0.0,43.22891430837811,1,29.296083754118968,100.0
W00075,14,0.0,0.0,0.0,0.0,15.382864495386093,0.0,0.0,2.450239066983733,0.0,0.0,0.0,0.0,0.0,0.0,34.422477086046364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.74441935158381,14,34.422477086046364,100.0
